Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"I wanted to love these because they are so pretty and come in lots of colors, but after only a few minutes of wearing them, i was having to pull them out of my bottom! why does women's underwear so frequently ride up? i normally wear a size 4/28, and ordered these in a m, but i guess they were still too small, which seems unreasonable to me. they are soft and pretty, but i will not be ordering more.",-1,-1,1,,,
"I'm 5'1"", <100 lbs. xs fits surprisingly well. the sleeves were rolled up when it arrived so i didn't noticed they were long. the wrinkled appearance looks fun and casual. 

the big drawback is that the interior seams poke and scratch my skin when i wore it over a halter top. even over a tee it was irritating in one spot. despite that, love it enough to keep.",1,-1,-1,,1,
"I'd been eyeing this skirt on the website, and was pleasantly surprised to find one hanging on the sale rack in a local store. i couldn't leave it behind. the silver embroidery and the lovely, flowinng weight of the tulle layers make this a beautiful skirt. i'm just over 5"" 4"" and it skims the floor on me with a 2"" heel. can't wait to wear it!",1,,,,1,
"I loved the idea of this dress and was hoping it would be worth the astronomical price tag for what really is a cotton jersey dress. unfortunately, this dress missed the mark. in the pictures this dress looks like the fabrics are navy blue and some sort of white. well, it is not white or whitish at all but baby pink! bright baby pink! even the light pattern on the navy background is actually pink. huge disappointment. my other issue is with the length of this dress. the description says that the",-1,-1,0,-1,,-1
"I love this vest and could not leave without it. the color and lining just make it perfect, so stylish and comfy! i'm always a 8/10 and a m in this was perfect. the color is so beautiful and its so easy to dress up and down. i am big on the bottom, the tie in the back adds a nice shape to your whole profile and makes it a less boxy vest! love love...",1,1,1,1,1,
"Saw this online and ran over to the store to try it on. so lovely! i thought i would want it in the cream color but the blue was so lovely in person. it's like a muted blue that makes it so versatile. the detail in the back is gorgeous and so flattering. the safety pin is such a unique touch. it's nice and warm, just not super soft, but not scratchy. i do think i will be extra careful with it because it seems like it could get caught on things easily.",1,,1,1,1,
"Love this shirt. i am 5'2"" and 115 lbs. i am normally a pxs and got the pxxs and it got perfect! my new favorite shirt.",1,-1,,,1,
"This dress is very beautiful. the dark color makes it very elegant. i tried on different top (white, silver, light blue, etc). they all look very nice with the dress. you can wear it casually or formally...depending on what kind of top you wear.",1,,,1,1,
"I tried this on in white and my usual size small. it is such a beautiful top and the detailing, lace trim is so pretty. my only complaint is that it lays funny on my cleavage, and i don't have much. it just gathered there and appeared clingy in that area. it's also one of those...am i hiding a pregnancy tops. i like it, but i think i'll wait to see if it goes on sale.",0,-1,,,1,
"Have been looking for a motorcycle style sweater for a while and hit the jackpot with this one. i have a large 34g bust and it's hard to find one without overly large lapels. these are perfect and they stay down, which is hard to find too. perfect length, beautiful color. not too long in the back. it has zipper pockets and the photos don't show the silver grommets on each side at the hem. the body of the sweater has a different knit than the sleeves so it has a bit of that vest over sweater look",1,1,,1,1,
"This sweater is very cute. i got a medium, i'm broad in the shoulders and a 34c. i wanted it a little loose. threw it over a tshirt and was not itchy at all. i feel it is light weight and perfect for our mild winters in florida. can't wait till the weather cools down to wear it.",1,1,1,,1,
"I'm wearing lots of these long cardigans right now. this one is comfortable but holds up well. the blue color is a lovely wedgewood blue. the little tie detail on the back of the neck is cute, but doesn't get in the way. it's great for casual or casual work wear.",1,1,,1,1,
"Great, rather heavyweight, long cardi. i purchased the blue, which is a lovely shade of gray/blue, not quite as bright as the picture depicts. pin is adorable; doubt i'll ever use it to close the sweater, but still a nice touch. for reference i'm 5'5"", 136 lbs, 34ddd and typically fall between size small and medium. took a medium in this one and glad i did. perfect fit. falls exactly like on the model.",1,1,,1,1,
"Beware! there is a reason this sweater is on sale. it is not even remotely the same color as pictured. instead of the lovely antique blue in the photo, this sweater is a faded, boring, teal-green. what a huge disappointment.",-1,,,-1,,
"Love the distressed look and linen-like texture. the back ties cinch in for a custom fit & the knit hood is a nice touch. the length is great! fits tts (exactly as depicted) if not slightly roomy, which i like. absolutely fabulous!",1,1,1,,1,
"Gorgeous top but runs large, especially in the arm holes.",0,-1,,,,
