Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"This dress looks very beautiful on the model shown. unfortunately, when i tried it on, it did not flow as nicely as i would have liked it to. i also didn't care much for the waist ties on the side. an elastic waist might have been better.",-1,,,,-1,
"Scratchy, short, boxy, stiff.
loved the idea of this sweater, but this was not what i was hoping for",-1,-1,-1,,,
"I love everything about this except the length. i am short and usually order a petite and even this is really cropped on me. the quality is good, thick and substantial, color is great but very cropped and sleeves are long on me as well. just weird proportions so sadly, going back.",-1,-1,1,1,,
"The minute i put this sweater on, i couldn't wait to take it off. it was way too scratchy for me. so, for those with any type of sensitivity to wool, this is not the sweater for you. otherwise, i thought the design was quite cute.",0,,-1,,1,
"Note the sleeves on the model. that is how your regular size will fit your arms. however, even if you have skinny arms like i do, the sleeves will be tight. i bought my regular size xs and it was clingy with an odd flair and the length seems as though i ordered a petite and i am only 5 ft 2 in.
i advise to try a few sizes on if you really are interested. the red is truly a red which is a good thing because so often it is hard to find a red that is not neon.",-1,-1,,1,,
"I feel that for this price, i should love this top (and i wanted to). however, the price is on the high side for a relatively basic top, and there were a few things about it that could be improved.
pros: i ordered a medium and feel that it's pretty true to size. additionally, the fabric is nice and light (but also *sheer*) and, generally speaking, has a nice pattern. overall, it's a very pretty top.
cons: there's a cute criss-cross ruffle thing happening in the back but the model has cleverly",0,1,0,,0,-1
Much lower quality than other robes i have purchased,-1,,-1,,,
"So bummed. i was really hoping this top would work for me. i got the black in regular size 4 and the pink in petite size 4. both hit my breast too high and were too bulky in the mid section. i have a sort of short torso, wear a small 34c, and am have a defined waist. when tops are bulky, it gives me no shape and just looks terrible. i am having the hardest time finding pretty tops that suit my figure. they did not lie flat like on the model but had so much extra fabric they stuck out.
the constr",-1,-1,,,,
"I have a few evening functions this month and the next few months and i thought this dress would be different and fun. i really wanted to like it, but i could not. there were spots missing sequence, some fell off as i tried the dress on, and i did try it on twice. each time there were some on the floor. they are sewed on so poorly, for the price of this dress. i fear it would be a dress for one season and i'd have to throw it out. not for that price. so back it goes.",,-1,,,,-1
"I loved this tunic the first time i wore it. i ordered it in the red and it was very flattering on my post-pregnancy figure and extremely cute with leggings and boots - just what i wanted. it fit true to size, even with a few extra pounds around the chest area. imagine my horror when i pulled it out of the wash - having followed the directions on the tag exactly - and discovered it had shrunk and no longer fit properly. in particular the sleeves became incredibly, uncomfortably tight and much sh",0,1,-1,1,,
"I really liked the look of the orange so ordered an xs. i prefer a s petite but it is sold out. the xs arrives and while i still like the color, the fit is really weird. the cowl is very high up but the sleeves are still long. it looks nothing like the photo. i cannot see how the cowl sits on the model's collar bone. despite eliding the color, the design is off so have to return.",-1,-1,,,-1,
"This sweater was just okay. i am happy to pay $100 or more for a sweater but this one was somewhat itchy, and not the quality i expected for that price. i may have kept it if it were at about half the price, but it just was not worth it. retailer prices seem to be going up and up and the quality less and less. i had similar experiences with a couple of shirts that i ordered over the summer. looked great in the photos, but unfortunately in person were not quality garments.",-1,,-1,,,-1
The material is very nice. not flimsy at all which is nice. the problem was the fit around the arms. i am a petite person with a small chest but it still didn't cover me bra. i'll be returning it.,-1,-1,1,,,
"I really like both colors in this top. i love the way it lays, the length, the material, etc. what i don't like is that the arm holes are very large and shows the entire side of your bra. this is definitely a summer top so why would someone want to have to wear a cami when it's warm enough to go sleeveless? too bad, i would have bought it for sure.",0,-1,1,1,,
"Beautiful print, however as the previous reviewer mentioned it is very sheer, much sheerer than the product shot shows. i was expecting to be able to wear a nude bra under this without a cami, however my nude bra was completely visible.
the top also ended at the middle of the zipper of my jeans, so much shorter than the tunic length shown, and the bottom half of the sleeves ballooned out much more noticeably in person (the top half of the sleeves are slim, and the bottom half are looser).
over",-1,-1,-1,,-1,
