Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"This skirt is so gorgeous. the picture doesn't do it justice. several layers of mesh. i am 5'10"" and this skirt is very long, which i love. so glad i found this in my size for such a great price. highly recommended..",1,1,,,1,
"I ordered this shirt and was happy to see that it looks just like it does online -- i love the rusty orange and pale blue contrast with the navy. the navy blue underlayer is so flattering, and the sheer sleeves are feminine and lovely. the shape and pattern are forgiving. this brand is really hitting it out of the park these days. this blouse runs a bit smaller than some meadow rue. if you're between sizes (especially arm-wise), i'd order up. otherwise just get your regular size. the body is flo",1,,,1,1,
"Love this sweater so much that i got it in both colors. got the size small, fits well and keeps me warm. the cream color is very functional. the blue color is beautiful and unique.",1,1,1,1,,
"Gorgeous sweater, very unique, given as a gift so not sure how well it will wear",1,,,,1,
"I am usually a size small and had to size down to an xsmall. as mentioned in another review, it runs large in the armholes and across the bust, which is why i'm counting off one star. the armholes are also cut in quite a bit, so i will wear either a strapless or racerback bra. i am fairly small busted and the gathers falling from the yoke lay nicely; however, i can see that it might not work for someone who is more amply endowed and that it might have a maternity look. that said, the detailing i",1,-1,,,1,
"Gave this to a friend as a gift.  soft, lovely.  she loves it.",1,,1,,,
"I wanted to order the petite version, as it runs long, but they are out of the ivory. i put the green-ish color in my basket, and may order it, but for now, i am hlding off as i have other nice seaters... so many choices.

long, warm, fun closure, falttering, and nice tie back detail.",1,,1,,1,
I love this shirt. the colors are just as depicted. the material is gorgeous and the top is very flattering. fits true to size for retailer small (i'm normally a medium outside of this store).,1,1,1,1,1,
I ordered the blue version in size xl. it looked just like the photos online. it fit true to size. the problem for me was the weight of the sweater. it was too bulky & uncomfortable to wear. the color of blue was nice. the knit wasn't very soft but wasn't scratchy either. i found a better choice from retailer so i returned this.,0,1,0,1,,
I ordered a size xl in ivory. it's prettier in person. there are great details. it shrunk a bit after washing and air-drying. i cut off the layer of chiffon around the neckline to make it more comfortable. a cute summer tank.,1,,-1,1,1,
"These are horrible pants!!! they run small in the thigh and butt like other cartonnier crops. look great at first....after a few hours of wear the stretch out everywhere!!! absolutely terrible! i have several pairs of cartonnier crops that are my ""go to"" pants, but these are not worth even the sale price! i'd give them no stars if i could!! this fabric is very different from my other printed pairs. if u must try them, size down and suffer through the first few ""tight"" hours! trust me...they will",-1,-1,-1,,,-1
Ordered this in white and the peachy color- the armholes were gaping. not well designed. i don't recommend this tee at all.,-1,-1,,0,-1,
"Super soft comfy underwear. i sized up and they fit perfectly. normally wear xs and bought m for most comfortable fit. they don't ride up. i ended up ordering 5 more pairs. super comfy without being too ""mom"" like.",1,-1,,,,
"Love these pants! the print is very different, a little quirky, but black and light golden brown mixed together so very versatile. i have very thin legs and these are actually tight on me so maybe too slim for some.good length. they actually hit right at the ankle.",1,,,1,1,
This is a great sweater. soft and beautiful. it's my new go to sweater??,1,,1,,1,
"I really liked this cardigan when i saw it online. when i received it, i liked the quality of the yarn and the tie on the back, but the color seemed dull and i didn't like the huge safety pin on the lapel. i tried to remove it, but it was sewn on and was worried that if i snipped it off the thread, it might unravel the yarn. had to return it.",0,,1,-1,,
"I tried on this top in the store in a large and the arm holes were too big. i am busty and usually wear a size 10, so i usually need a m to l. i ordered a m which was shipped to my home, and it fit perfectly. really cute with skinny jeans!",1,-1,,,1,
"I wanted to love these because they are so pretty and come in lots of colors, but after only a few minutes of wearing them, i was having to pull them out of my bottom! why does women's underwear so frequently ride up? i normally wear a size 4/28, and ordered these in a m, but i guess they were still too small, which seems unreasonable to me. they are soft and pretty, but i will not be ordering more.",-1,-1,1,,,
"I'm 5'1"", <100 lbs. xs fits surprisingly well. the sleeves were rolled up when it arrived so i didn't noticed they were long. the wrinkled appearance looks fun and casual. 

the big drawback is that the interior seams poke and scratch my skin when i wore it over a halter top. even over a tee it was irritating in one spot. despite that, love it enough to keep.",1,-1,-1,,1,
"I'd been eyeing this skirt on the website, and was pleasantly surprised to find one hanging on the sale rack in a local store. i couldn't leave it behind. the silver embroidery and the lovely, flowinng weight of the tulle layers make this a beautiful skirt. i'm just over 5"" 4"" and it skims the floor on me with a 2"" heel. can't wait to wear it!",1,,,,1,
